B,400.0,100.0,0.0,0.0,15,225,-3407617
B,400.0,150.0,0.0,0.0,15,225,-3407617
B,400.0,200.0,0.0,0.0,15,225,-3407617
B,400.0,250.0,0.0,0.0,15,225,-3407617
B,450.0,100.0,0.0,0.0,15,225,-3407617
B,450.0,150.0,0.0,0.0,15,225,-3407617
B,450.0,200.0,0.0,0.0,15,225,-3407617
B,450.0,250.0,0.0,0.0,15,225,-3407617
B,500.0,100.0,0.0,0.0,15,225,-3407617
B,500.0,150.0,0.0,0.0,15,225,-3407617
B,500.0,200.0,0.0,0.0,15,225,-3407617
B,500.0,250.0,0.0,0.0,15,225,-3407617
B,550.0,100.0,0.0,0.0,15,225,-3407617
B,550.0,150.0,0.0,0.0,15,225,-3407617
B,550.0,200.0,0.0,0.0,15,225,-3407617
B,550.0,250.0,0.0,0.0,15,225,-3407617
B,600.0,100.0,0.0,0.0,15,225,-3407617
B,600.0,150.0,0.0,0.0,15,225,-3407617
B,600.0,200.0,0.0,0.0,15,225,-3407617
B,600.0,250.0,0.0,0.0,15,225,-3407617
B,650.0,100.0,0.0,0.0,15,225,-3407617
B,650.0,150.0,0.0,0.0,15,225,-3407617
B,650.0,200.0,0.0,0.0,15,225,-3407617
B,650.0,250.0,0.0,0.0,15,225,-3407617
B,700.0,100.0,0.0,0.0,15,225,-3407617
B,700.0,150.0,0.0,0.0,15,225,-3407617
B,700.0,200.0,0.0,0.0,15,225,-3407617
B,700.0,250.0,0.0,0.0,15,225,-3407617
B,200.0,200.0,0.25,0.0,15,225,-3407617
W,20.0,20.0,30,480
W,20.0,500.0,750,30
W,740.0,20.0,30,480
W,20.0,20.0,750,30
end
